date,min,max,median,q1,q3,stdev,count
2020-10-31T00:00:00.000Z,3.95,17.92,6.78,5.55,10.85,3.384,567
2020-11-01T00:00:00.000Z,3.2,17.25,7.8,4.9,11.85,4.003,567
2020-11-02T00:00:00.000Z,1,7.93,2.13,1.75,2.8,1.513,519
2020-11-03T00:00:00.000Z,1.3,11.02,2.8,2.16,3.75,1.571,537
2020-11-04T00:00:00.000Z,1.08,8.43,2.1,1.75,3.8,1.664,395
2020-11-05T00:00:00.000Z,0.7,4.93,1.85,1.44,2.25,0.794,389
2020-11-06T00:00:00.000Z,0.7,7.55,2.24,1.36,4.59,1.831,380
2020-11-07T00:00:00.000Z,0.7,9.86,3.82,2.7,5.15,1.774,438
2020-11-08T00:00:00.000Z,2.65,22.02,7.13,4.15,14.87,5.455,387
2020-11-09T00:00:00.000Z,2.33,11.82,4.43,3.32,5.79,1.923,309
2020-11-10T00:00:00.000Z,3.5,26.77,13.02,9.6,19.3,5.999,367
2020-11-11T00:00:00.000Z,11.88,32.5,18.23,16.32,19.77,2.811,375
2020-11-12T00:00:00.000Z,7.32,27.05,14.67,12.8,16.84,4.227,316
2020-11-13T00:00:00.000Z,2.97,23.4,15.05,10.38,18.35,5.256,337
2020-11-14T00:00:00.000Z,7.1,42.53,15.53,12.95,19.43,6.171,366
2020-11-15T00:00:00.000Z,9.32,79.03,17.42,12.73,25.8,7.387,315
2020-11-16T00:00:00.000Z,1.83,15.88,6.29,3.28,9.8,3.565,306
2020-11-17T00:00:00.000Z,0.88,11.38,2.99,2,3.82,1.27,348
2020-11-18T00:00:00.000Z,0.7,8.73,5.57,3.6,6.47,1.861,411
2020-11-19T00:00:00.000Z,0.83,9.15,2.62,1.83,3.53,1.828,412
2020-11-20T00:00:00.000Z,0.73,29.97,1.92,1.35,2.89,3.035,400
2020-11-21T00:00:00.000Z,0.77,14.7,3.2,2,4.38,1.89,342
2020-11-22T00:00:00.000Z,1.23,7.83,2.58,2.2,3.08,0.837,342
2020-11-23T00:00:00.000Z,1.2,7.13,2.16,1.8,2.6,0.758,302
2020-11-24T00:00:00.000Z,1.85,27.85,8.74,3.78,18.64,7.56,314
2020-11-25T00:00:00.000Z,6.95,27.5,14.79,11.7,21.34,5.797,332
2020-11-26T00:00:00.000Z,1.42,29.52,15.15,2.5,19.75,9.431,324
2020-11-27T00:00:00.000Z,1.87,6.4,3.3,2.62,3.87,0.786,309
2020-11-28T00:00:00.000Z,1.57,14.33,2.8,2.29,3.3,1.843,315
2020-11-29T00:00:00.000Z,1.37,6.17,2.27,1.9,2.63,0.642,325
2020-11-30T00:00:00.000Z,1.73,26.5,3.22,2.42,7.52,4.825,296
2020-12-01T00:00:00.000Z,7.78,28.53,13.13,11.77,15.1,2.824,259
2020-12-02T00:00:00.000Z,11.77,31.83,17.14,14.23,23.17,5.603,274
2020-12-03T00:00:00.000Z,13.67,39.47,24.9,20.85,29.99,6.117,264
2020-12-04T00:00:00.000Z,11.37,27.67,20.8,18.3,23.2,3.047,302
2020-12-05T00:00:00.000Z,12.65,22.15,17.7,15.25,19.27,2.218,291
2020-12-06T00:00:00.000Z,13.57,29.58,21.08,19.36,23.08,2.799,385
2020-12-07T00:00:00.000Z,12.82,23.9,16.92,15.33,18.39,2.501,317
2020-12-08T00:00:00.000Z,17.87,46.67,26.97,23.45,35.2,6.516,306
2020-12-09T00:00:00.000Z,11.23,27.2,19.89,16.25,21.84,3.513,280
2020-12-10T00:00:00.000Z,5.6,23.53,16.93,15.17,19.32,4.201,286
2020-12-11T00:00:00.000Z,8,23.73,16.32,13.13,19.93,3.791,350
2020-12-12T00:00:00.000Z,4.9,22.1,10.85,8.32,12.22,3.222,349
2020-12-13T00:00:00.000Z,2.2,20.53,8.69,5.45,11.53,3.68,323
2020-12-14T00:00:00.000Z,6.67,28.23,13.24,9.66,17.05,4.635,312
2020-12-15T00:00:00.000Z,2.33,36.08,15,12.68,26.3,8.309,337
2020-12-16T00:00:00.000Z,1.8,15.5,7.13,3.53,8.75,3.252,343
2020-12-17T00:00:00.000Z,6.72,24.7,14.42,10.88,18.73,4.57,304
2020-12-18T00:00:00.000Z,4.07,12.25,7.3,5.95,8.4,1.775,338
2020-12-19T00:00:00.000Z,7.8,37,17.44,11.53,20.03,5.043,314
2020-12-20T00:00:00.000Z,4.17,21.98,14.39,10.7,16.29,4.178,332
2020-12-21T00:00:00.000Z,5.23,25.7,11.36,7.43,16.43,5.031,330
2020-12-22T00:00:00.000Z,0.77,23.13,3.3,1.88,11.07,5.377,311
2020-12-23T00:00:00.000Z,1.17,18.2,3.63,2.4,7,3.582,334
2020-12-24T00:00:00.000Z,0.73,15.1,1.8,1.37,6.14,3.815,308
2020-12-25T00:00:00.000Z,0.8,17.7,1.43,1.2,1.83,1.073,340
2020-12-26T00:00:00.000Z,1.43,12.53,3.1,2,5.09,2.733,323
2020-12-27T00:00:00.000Z,1.6,8.19,4.63,3.29,5.47,1.382,336
2020-12-28T00:00:00.000Z,3.7,28.58,9.13,6.3,10.8,2.893,327
2020-12-29T00:00:00.000Z,8.35,37.79,13.37,11.83,15.84,3.958,313
2020-12-30T00:00:00.000Z,5.17,18.43,8.9,7.62,9.97,2.617,320
2020-12-31T00:00:00.000Z,2.35,16.47,10.18,6.49,11.37,3.21,340
2021-01-01T00:00:00.000Z,4.67,14.57,9.33,7.27,11.4,2.488,330
2021-01-02T00:00:00.000Z,4.4,41.23,9,6.8,11.67,3.467,295
2021-01-03T00:00:00.000Z,0.8,14.27,2.59,1.5,3.9,1.683,294
2021-01-04T00:00:00.000Z,1.07,4.63,1.7,1.5,1.9,0.343,276
2021-01-05T00:00:00.000Z,1,3.13,1.8,1.6,2.06,0.343,294
2021-01-06T00:00:00.000Z,1,3.6,2,1.47,2.4,0.587,252
2021-01-07T00:00:00.000Z,1.2,7.13,2,1.7,3.03,0.858,294
2021-01-08T00:00:00.000Z,2.1,9.07,4.87,4.07,6.6,1.659,318
2021-01-09T00:00:00.000Z,3.4,12.97,4.92,4.37,5.7,1.083,318
2021-01-10T00:00:00.000Z,3.27,28,5.9,5.13,9.19,3.637,309
2021-01-11T00:00:00.000Z,0.9,13.83,4.63,3.07,7.97,3.079,286
2021-01-12T00:00:00.000Z,0.6,22.17,3.17,1.83,5.33,3.19,303
2021-01-13T00:00:00.000Z,0.7,10.3,2.43,1.55,3.33,1.448,293
2021-01-14T00:00:00.000Z,2.2,9.23,4.87,4.23,5.5,1.515,290
2021-01-15T00:00:00.000Z,2.5,8.19,3.7,3.33,4.22,0.782,316
2021-01-16T00:00:00.000Z,1.8,15.17,3.57,3.1,3.93,1.368,298
2021-01-17T00:00:00.000Z,2.5,25.5,5.2,3.5,8.19,4.838,275
2021-01-18T00:00:00.000Z,4.63,21.13,8.44,6.89,14.59,4.602,268
2021-01-19T00:00:00.000Z,3.37,15.93,8.13,6.53,9.6,2.344,235
2021-01-20T00:00:00.000Z,2.52,19.32,5.64,4.33,9.27,3.432,294
2021-01-21T00:00:00.000Z,0.95,7.23,1.83,1.4,3,1.008,272
2021-01-22T00:00:00.000Z,0.8,20.2,2.57,1.63,3.3,1.7,287
2021-01-23T00:00:00.000Z,2.57,15.13,5,4.12,7.97,2.892,285
2021-01-24T00:00:00.000Z,5.13,18,7.73,7.05,9.18,1.705,316
2021-01-25T00:00:00.000Z,4.9,20.37,10.47,8.63,12,2.371,267
2021-01-26T00:00:00.000Z,0.9,9.52,4.55,3.05,6.92,2.273,296
2021-01-27T00:00:00.000Z,2.23,32.6,9.61,7.09,13.59,5.36,256
2021-01-28T00:00:00.000Z,1.07,24.87,2.23,1.7,2.85,4.338,320
2021-01-29T00:00:00.000Z,1.73,6.2,2.9,2.47,3.6,0.766,256
2021-01-30T00:00:00.000Z,2.33,17.3,4.47,3.92,6.13,2.256,276
2021-01-31T00:00:00.000Z,1.57,12.67,5.33,3.99,6.64,1.919,301
2021-02-01T00:00:00.000Z,2.6,15.33,6.33,5.15,7.62,1.9,229
2021-02-02T00:00:00.000Z,8.27,32.77,13.15,10.93,15.54,3.287,272
2021-02-03T00:00:00.000Z,2.5,15.17,4.3,3.77,7.77,3.88,163
2021-02-04T00:00:00.000Z,2.33,9.13,3.9,3.39,4.4,0.914,305
2021-02-05T00:00:00.000Z,2.57,11.53,4.51,3.87,5.09,1.055,268
2021-02-06T00:00:00.000Z,1.9,10.07,4.7,2.9,5.4,1.478,275
2021-02-07T00:00:00.000Z,1.3,4.23,2.06,1.8,2.77,0.612,263
2021-02-08T00:00:00.000Z,1.1,4.83,1.87,1.6,2.1,0.438,292
2021-02-09T00:00:00.000Z,1.12,2.7,1.8,1.6,1.97,0.273,270
2021-02-10T00:00:00.000Z,1.3,4.93,2.2,1.9,2.57,0.548,266
2021-02-11T00:00:00.000Z,1.33,22.47,2.77,2,3.3,1.684,250
2021-02-12T00:00:00.000Z,1.1,11.23,2.73,2.2,3.32,1.275,293
2021-02-13T00:00:00.000Z,1.1,19.37,2.4,2,2.67,1.417,294
2021-02-14T00:00:00.000Z,2.02,14.27,3.6,2.87,5.23,1.999,271
2021-02-15T00:00:00.000Z,2.29,16.43,4.7,3.67,6.13,2.666,276
2021-02-16T00:00:00.000Z,5.03,26.3,10.53,8.6,13.93,4.386,259
2021-02-17T00:00:00.000Z,8.83,28.87,19.64,16.77,21.7,3.828,258
2021-02-18T00:00:00.000Z,11.7,52.3,23.73,15.62,41.18,12.902,301
2021-02-19T00:00:00.000Z,3.75,47.6,9.65,7.49,33.2,14.416,253
2021-02-20T00:00:00.000Z,2.4,22.47,10.87,4.53,12.87,4.738,274
2021-02-21T00:00:00.000Z,8.4,34.43,17.97,11.68,24.87,6.878,287
2021-02-22T00:00:00.000Z,15.93,46.5,22.98,21.27,25.73,3.926,231
2021-02-23T00:00:00.000Z,7.78,29.25,15.2,11.88,19.25,4.616,255
2021-02-24T00:00:00.000Z,4.34,27.15,6.78,5.6,22.63,8.575,259
2021-02-25T00:00:00.000Z,3.73,12.75,5.7,5.15,6.57,1.772,259
2021-02-26T00:00:00.000Z,1.75,8.1,3.87,3.2,4.5,1.079,254
2021-02-27T00:00:00.000Z,0.5,17.93,2.8,1.02,4.07,3.17,299
2021-02-28T00:00:00.000Z,1.5,9.19,5.03,3.53,6.04,1.9,289
2021-03-01T00:00:00.000Z,2.65,15.83,5.65,4.55,9.02,3.384,258
2021-03-02T00:00:00.000Z,2.6,17.89,6.73,3.75,7.57,2.327,279
2021-03-03T00:00:00.000Z,1.9,18.37,6.7,4.23,7.93,3.489,251
2021-03-04T00:00:00.000Z,0.77,8.47,2.37,1.5,6.43,2.573,255
2021-03-05T00:00:00.000Z,0.6,4.43,1.5,1.1,1.7,0.472,275
2021-03-06T00:00:00.000Z,1.1,11.53,2.5,1.97,4.23,2.384,260
2021-03-07T00:00:00.000Z,0.6,29.27,2.09,1.08,2.93,1.911,300
2021-03-08T00:00:00.000Z,0.9,13,1.73,1.3,2.4,1.521,267
2021-03-09T00:00:00.000Z,1.3,37.72,2.6,1.9,3.93,3.566,283
2021-03-10T00:00:00.000Z,2.2,14.9,5.93,4.67,8.36,2.628,253
2021-03-11T00:00:00.000Z,0.9,25.47,9.07,6.5,12.9,6.129,263
2021-03-12T00:00:00.000Z,1,14.37,3.4,2.63,4.48,1.692,273
2021-03-13T00:00:00.000Z,1,24.97,4.5,3.13,5.9,3.316,274
2021-03-14T00:00:00.000Z,0.73,21.13,3.39,1.55,4.54,2.721,256
2021-03-15T00:00:00.000Z,0.9,14.48,1.92,1.53,2.8,1.39,240
2021-03-16T00:00:00.000Z,0.75,12.57,1.4,1.1,2.35,2.237,252
2021-03-17T00:00:00.000Z,0.77,8.69,2.17,1.53,2.9,1.136,290
2021-03-18T00:00:00.000Z,1,9.69,2.6,1.6,6.33,2.668,262
2021-03-19T00:00:00.000Z,0.9,16.13,1.8,1.47,2.29,1.817,257
2021-03-20T00:00:00.000Z,1.4,18.8,2.5,1.9,3.9,1.673,258
2021-03-21T00:00:00.000Z,0.7,7.47,1.76,1.4,2.17,0.803,238
2021-03-22T00:00:00.000Z,0.65,8.3,1.7,1.41,2.2,1.098,264
2021-03-23T00:00:00.000Z,2.27,8.55,4.07,3.27,5.6,1.488,342
2021-03-24T00:00:00.000Z,4.43,29.77,13.7,11.85,21.58,6.189,211
2021-03-25T00:00:00.000Z,2.5,36.5,7.38,3.4,18.3,11.183,238
2021-03-26T00:00:00.000Z,3.08,35.85,13.68,11.05,18.88,6.464,212
2021-03-27T00:00:00.000Z,0.98,63.08,5.39,2.29,41.63,20.908,190
2021-03-28T00:00:00.000Z,2.06,36.79,5.52,3.92,7.14,3.949,140
2021-03-29T00:00:00.000Z,3.8,17.25,8.94,7.84,11.19,2.641,221
2021-03-30T00:00:00.000Z,3.1,13.32,8.65,5.05,10.35,2.839,250
2021-03-31T00:00:00.000Z,3.95,17.42,8.32,7.25,11.54,2.947,221
2021-04-01T00:00:00.000Z,0.65,23.5,1.6,1,12.7,8.351,199
2021-04-02T00:00:00.000Z,1.1,11.63,2.5,1.5,3.01,2.693,229
2021-04-03T00:00:00.000Z,0.6,3.58,1.33,1.1,1.6,0.406,243
2021-04-04T00:00:00.000Z,1.27,7.77,3.3,2.52,4.87,1.508,224
2021-04-05T00:00:00.000Z,0.73,8.67,1.6,1.3,2.1,1.403,162
2021-04-06T00:00:00.000Z,1.17,4.67,2.2,1.7,2.87,0.736,284
2021-04-07T00:00:00.000Z,0.9,8.02,1.63,1.3,3,1.061,186
2021-04-08T00:00:00.000Z,1.02,22.5,2.67,1.67,3.6,2.955,218
2021-04-09T00:00:00.000Z,1.1,26.13,5.8,2.29,16.39,7.672,213
2021-04-10T00:00:00.000Z,1,12.1,2.09,1.42,2.52,1.12,192
2021-04-11T00:00:00.000Z,1.43,14.67,3.35,2.4,6.53,3.514,106
2021-04-12T00:00:00.000Z,0.82,13.37,1.46,1.14,2.83,2.775,94
2021-04-13T00:00:00.000Z,0.88,3.25,1.8,1.53,2.02,0.431,137
2021-04-14T00:00:00.000Z,0.8,2.65,1.67,1.4,1.87,0.35,149
2021-04-15T00:00:00.000Z,1.02,3.83,2.1,1.53,2.4,0.532,115
2021-04-16T00:00:00.000Z,0.9,2.67,1.4,1.2,1.59,0.347,145
2021-04-17T00:00:00.000Z,1.07,3.9,2.73,1.5,3.1,0.844,168
2021-04-18T00:00:00.000Z,1.3,8.97,3.5,2,4.12,1.225,149
2021-04-19T00:00:00.000Z,2.04,8.27,4,3.55,4.5,0.807,144
2021-04-20T00:00:00.000Z,1.95,5,3.6,3.08,4,0.583,133
2021-04-21T00:00:00.000Z,0.9,17,2.1,1.54,4.05,4.602,137
2021-04-22T00:00:00.000Z,0.77,4,1.55,1.27,1.8,0.448,129
2021-04-23T00:00:00.000Z,0.97,4.8,2.15,1.37,2.6,0.819,123
2021-04-24T00:00:00.000Z,0.8,2.83,1.6,1.3,2,0.49,141
2021-04-25T00:00:00.000Z,0.95,2.33,1.4,1.3,1.62,0.254,184
2021-04-26T00:00:00.000Z,1,3.1,1.5,1.3,2,0.555,151
2021-04-27T00:00:00.000Z,1.3,4.53,2.79,1.9,3.2,0.736,142
2021-04-28T00:00:00.000Z,1.43,20.53,5.48,2.64,9.59,6.016,144
2021-04-29T00:00:00.000Z,5.43,27.77,13.8,8.44,16.77,5.656,129
2021-04-30T00:00:00.000Z,1.5,11.43,3.85,2.4,4.76,2.003,115
2021-05-01T00:00:00.000Z,1.5,11.2,3.83,2.4,5.93,2.573,154
2021-05-02T00:00:00.000Z,1.7,10.8,3.05,2.67,6.73,2.612,147
2021-05-03T00:00:00.000Z,1.05,11.2,3.85,2.33,6.93,2.821,139
2021-05-04T00:00:00.000Z,1.1,17.7,8.52,5.05,14.22,4.615,137
2021-05-05T00:00:00.000Z,0.63,13.9,1.93,1.38,3.08,2.632,137
2021-05-06T00:00:00.000Z,0.4,5.4,1.37,0.8,1.75,0.937,124
2021-05-07T00:00:00.000Z,1,8.6,3.93,2.2,4.97,1.773,135
2021-05-08T00:00:00.000Z,1.5,10.33,2.4,2.04,4.5,2.329,143
2021-05-09T00:00:00.000Z,2.29,11.1,4.32,3.63,7.25,2.431,157
2021-05-10T00:00:00.000Z,2.95,13.85,4.07,3.45,7.28,2.42,151
2021-05-11T00:00:00.000Z,1.45,18.77,10.55,3.2,14.75,6.132,135
2021-05-12T00:00:00.000Z,5.55,19.89,12.3,9.3,14.6,3.181,123
2021-05-13T00:00:00.000Z,3.28,19.73,7.3,5.63,9.94,4.768,163
2021-05-14T00:00:00.000Z,0.8,6.23,2.21,1.1,3.95,1.419,146
2021-05-15T00:00:00.000Z,2.1,28.38,6.7,3.6,12.77,6.547,163
2021-05-16T00:00:00.000Z,1.75,22.3,11.68,6.1,13.43,4.482,166
2021-05-17T00:00:00.000Z,1.4,14.57,3.92,2.2,9.48,3.981,148
2021-05-18T00:00:00.000Z,1.2,9.63,4.5,3.6,5.36,1.289,121
2021-05-19T00:00:00.000Z,1.1,18.97,2.7,1.7,10.43,6.09,168
2021-05-20T00:00:00.000Z,1.1,11.1,2.37,1.7,6.79,3.111,172
2021-05-21T00:00:00.000Z,1.8,5.68,3.38,2.88,4,0.801,162
2021-05-22T00:00:00.000Z,1.1,6.05,1.94,1.67,2.6,1.139,134
2021-05-23T00:00:00.000Z,1.27,6.4,1.98,1.6,2.44,1.274,188
2021-05-24T00:00:00.000Z,1.65,6.97,3.34,2.54,4.09,0.996,162
2021-05-25T00:00:00.000Z,2.45,15.98,6.94,4.4,9.27,2.881,180
2021-05-26T00:00:00.000Z,1.38,45.03,2.5,1.9,4.03,4.898,183
2021-05-27T00:00:00.000Z,1.02,10.63,3.55,2.5,4.8,1.689,171
2021-05-28T00:00:00.000Z,1.3,6.5,4.07,2.09,5.35,1.668,181
2021-05-29T00:00:00.000Z,1.9,12.43,3.23,2.85,8,3.255,148
2021-05-30T00:00:00.000Z,1.7,5.93,3.5,2.86,4.25,1.02,189
2021-05-31T00:00:00.000Z,3.1,9.75,4.22,3.85,4.86,1.016,149
2021-06-01T00:00:00.000Z,1.08,11.9,2.29,1.7,3.2,3.14,195
2021-06-02T00:00:00.000Z,3.67,8.13,5.05,4.55,5.67,0.9,157
2021-06-03T00:00:00.000Z,2.4,13.03,4.04,2.97,6.3,2.502,158
2021-06-04T00:00:00.000Z,3.03,16.67,4.2,3.71,9.19,3.918,169
2021-06-05T00:00:00.000Z,2.88,13,3.63,3.33,5.29,3.196,177
2021-06-06T00:00:00.000Z,3.22,12.63,4.57,4.2,5.03,0.829,215
2021-06-07T00:00:00.000Z,2.7,7.3,5.43,4.13,5.88,1.175,375
2021-06-08T00:00:00.000Z,1.4,5.7,2.9,2.45,3.93,0.964,273
2021-06-09T00:00:00.000Z,1.3,8.52,2.54,2.09,4.36,1.596,305
2021-06-10T00:00:00.000Z,1.98,9.6,2.8,2.5,3.38,1.993,199
2021-06-11T00:00:00.000Z,1.67,8.3,4.05,2.62,5.4,1.476,204
2021-06-12T00:00:00.000Z,1.27,7.25,3.1,2.47,4.25,1.273,179
2021-06-13T00:00:00.000Z,1.1,9,1.95,1.6,3.14,2.12,176
2021-06-14T00:00:00.000Z,0.63,13.4,3.9,2.6,8.19,3.139,222
2021-06-15T00:00:00.000Z,1.2,6.35,1.8,1.58,2.29,0.88,218
2021-06-16T00:00:00.000Z,1.2,5.23,2.25,2,3.55,1.008,191
2021-06-17T00:00:00.000Z,2.65,14.2,5,3.94,6.95,2.892,273
2021-06-18T00:00:00.000Z,9.15,37.7,12.75,11.87,18.96,6.202,280
2021-06-19T00:00:00.000Z,5.57,40.47,8.6,7.19,34.11,13.057,320
2021-06-20T00:00:00.000Z,3.05,16.23,7.88,5.78,10.05,2.672,352
2021-06-21T00:00:00.000Z,1.75,15.07,3.88,2.63,5.65,3.481,315
2021-06-22T00:00:00.000Z,2.2,8.5,3.26,2.83,4.32,1.317,260
2021-06-23T00:00:00.000Z,0.9,11.65,1.9,1.55,6.78,3.145,335
2021-06-24T00:00:00.000Z,1.77,8.85,2.59,2.22,2.97,1.4,302
2021-06-25T00:00:00.000Z,3.13,10.65,6.39,4.9,7.69,1.828,344
2021-06-26T00:00:00.000Z,1.8,12.73,5.35,2.38,7.63,3.194,359
2021-06-27T00:00:00.000Z,1.5,14.95,3.63,2,6.53,3.091,361
2021-06-28T00:00:00.000Z,1.2,9.35,2.4,1.9,4.2,2.112,338
2021-06-29T00:00:00.000Z,1.4,5.25,2.1,1.9,2.6,0.77,370
2021-06-30T00:00:00.000Z,3.4,8.48,4.97,4.13,6.93,1.411,347
2021-07-01T00:00:00.000Z,1.9,16.92,4.59,3.06,10.09,4.282,301
2021-07-02T00:00:00.000Z,1.92,10.48,4.45,3.09,5.94,2.039,293
2021-07-03T00:00:00.000Z,4.09,21.98,6.72,5.43,10.44,3.674,389
2021-07-04T00:00:00.000Z,4.63,20.6,10.21,6.59,15.05,4.327,376
2021-07-05T00:00:00.000Z,2.3,29.98,6.5,5.2,17.1,7.476,303
2021-07-06T00:00:00.000Z,1.8,23.33,9.07,3.3,17.88,7.258,353
2021-07-07T00:00:00.000Z,1.2,20.6,2.9,2.33,4.5,4.614,312
2021-07-08T00:00:00.000Z,1.2,9.48,2.7,1.95,6.43,2.436,338
2021-07-09T00:00:00.000Z,1.2,15.32,4.04,3.03,4.71,1.475,384
2021-07-10T00:00:00.000Z,0.3,11.6,5.07,2.4,6.13,2.206,386
2021-07-11T00:00:00.000Z,1.8,23.2,5.44,3.05,8.18,5.724,418
2021-07-12T00:00:00.000Z,2.67,20.73,5.4,3.74,13.56,5.228,305
2021-07-13T00:00:00.000Z,4.03,23,9.15,5.68,15.69,5.69,273
2021-07-14T00:00:00.000Z,7.75,29.38,15.07,12.98,24.17,6.043,301
2021-07-15T00:00:00.000Z,7.75,26.23,12.2,10.18,13.93,4.494,359
2021-07-16T00:00:00.000Z,3.88,25.42,12.7,9.94,17.73,4.68,319
2021-07-17T00:00:00.000Z,1.95,31.38,6.8,3.71,14.26,6.498,381
2021-07-18T00:00:00.000Z,2.2,8.63,3.1,2.75,3.7,1.32,291
2021-07-19T00:00:00.000Z,1.4,8.69,2.6,2.15,6,2.066,280
2021-07-20T00:00:00.000Z,1.5,7.97,2.7,2.15,3.34,1.095,301
2021-07-21T00:00:00.000Z,1.88,7.05,2.9,2.46,3.5,0.893,340
2021-07-22T00:00:00.000Z,2.9,24.05,4.25,3.88,6.57,2.371,287
2021-07-23T00:00:00.000Z,3.22,12.57,4.95,4.09,8,2.152,341
2021-07-24T00:00:00.000Z,2.85,8.9,4.84,3.63,6.07,1.557,338
2021-07-25T00:00:00.000Z,0.7,8.88,2.5,1.65,4.09,1.513,377
2021-07-26T00:00:00.000Z,3.88,22.13,11.56,7.68,13.88,4.291,378
2021-07-27T00:00:00.000Z,3.17,24.48,11.98,8.1,13.4,3.745,400
2021-07-28T00:00:00.000Z,2.52,20.83,5.84,3.6,8.63,2.796,410
2021-07-29T00:00:00.000Z,0.85,21.05,3.13,2.52,12.52,5.442,350
2021-07-30T00:00:00.000Z,1.5,54.45,3.2,2.62,3.83,4.003,281
2021-07-31T00:00:00.000Z,1.5,14.13,4.54,2.6,5.7,1.824,306
2021-08-01T00:00:00.000Z,1.23,9.8,2.67,1.67,4.34,1.863,297
2021-08-02T00:00:00.000Z,0.63,6.78,1.5,1.2,2.24,1.243,281
2021-08-03T00:00:00.000Z,0.9,7.07,1.75,1.5,2.1,1.537,293
2021-08-04T00:00:00.000Z,1.33,7.43,2.29,1.8,4.46,1.374,253
2021-08-05T00:00:00.000Z,1.63,10.7,3.03,2.15,6.55,2.359,295
2021-08-06T00:00:00.000Z,1.3,12.73,2.33,1.8,2.92,1.573,375
2021-08-07T00:00:00.000Z,1.3,21.1,2.58,1.95,4.45,3.02,377
2021-08-08T00:00:00.000Z,1.08,18,2.97,2.5,4.13,3.173,341
2021-08-09T00:00:00.000Z,1.52,9.57,3.83,2.57,4.93,1.629,264
2021-08-10T00:00:00.000Z,1.7,13.5,4.07,2.78,7.03,3.183,354
2021-08-11T00:00:00.000Z,1.35,7.6,2.66,2,5.8,2.04,272
2021-08-12T00:00:00.000Z,1.3,6.95,3.6,2.47,5.07,1.442,346
2021-08-13T00:00:00.000Z,2.78,11.82,4.9,4.32,5.69,1.756,637
2021-08-14T00:00:00.000Z,2,8.52,4.43,3.67,5.27,1.119,525
2021-08-15T00:00:00.000Z,1.2,6.43,3.2,2.27,4.15,1.088,554
2021-08-16T00:00:00.000Z,0.77,8.55,2,1.4,2.7,1.516,611
2021-08-17T00:00:00.000Z,0.56,5.07,1.4,1.08,2.1,0.758,650
2021-08-18T00:00:00.000Z,1.2,8.5,3.3,2.17,5.05,1.743,536
2021-08-19T00:00:00.000Z,1.3,15.2,2.29,1.9,2.9,1.173,655
2021-08-20T00:00:00.000Z,0.8,35.78,2.1,1.3,2.87,2.045,628
2021-08-21T00:00:00.000Z,1,7.82,2.45,1.77,3.3,1.03,664
2021-08-22T00:00:00.000Z,0.8,5.15,2.04,1.3,3.13,0.931,611
2021-08-23T00:00:00.000Z,1.02,2.97,2.1,1.8,2.29,0.362,660
2021-08-24T00:00:00.000Z,1.25,7.15,2.4,2.1,2.7,0.591,608
2021-08-25T00:00:00.000Z,0.32,5.43,2.4,1.9,3,1.012,622
2021-08-26T00:00:00.000Z,0.3,3.67,0.98,0.6,1.5,0.632,455
2021-08-27T00:00:00.000Z,0.9,23.63,3.9,1.91,5.71,3.923,492
2021-08-28T00:00:00.000Z,0.4,3.38,1.14,0.84,1.4,0.534,440
2021-08-29T00:00:00.000Z,2.1,16.89,9.94,8.8,11.2,3.147,470
2021-08-30T00:00:00.000Z,3.17,11.45,5.8,4.63,6.75,1.584,627
2021-08-31T00:00:00.000Z,2.5,7.97,4.32,3.7,5.63,1.26,645
2021-09-01T00:00:00.000Z,2.2,7.65,4.34,3.38,5.28,1.187,608
2021-09-02T00:00:00.000Z,0.9,14.95,3.47,1.95,5.45,3.33,627
2021-09-03T00:00:00.000Z,3.42,15.73,6.4,5.4,8.28,3.09,665
2021-09-04T00:00:00.000Z,0.82,5.7,1.88,1.38,2.7,0.856,662
2021-09-05T00:00:00.000Z,0.8,4.57,1.97,1.3,2.33,0.629,555
2021-09-06T00:00:00.000Z,1,14.7,3.05,2,4.84,2.306,554
2021-09-07T00:00:00.000Z,2.54,14.1,5.6,4,7.53,2.252,551
2021-09-08T00:00:00.000Z,6.4,15.25,9.36,8.63,10.77,1.619,706
2021-09-09T00:00:00.000Z,5.7,49.25,10.15,8.3,21.4,9.519,606
2021-09-10T00:00:00.000Z,10.05,41.6,17.89,13.57,21.95,5.694,690
2021-09-11T00:00:00.000Z,2.33,53.03,18.35,7.88,26.7,11.312,699
2021-09-12T00:00:00.000Z,1.1,23.08,2.2,1.7,15.45,7.242,695
2021-09-13T00:00:00.000Z,1.4,4.95,2.7,2,3.22,0.795,702
2021-09-14T00:00:00.000Z,1.8,8.35,3.9,3.1,4.7,1.251,706
2021-09-15T00:00:00.000Z,1.1,18.55,4.09,2,6.45,2.386,698
2021-09-16T00:00:00.000Z,1.48,16.95,6.88,3.29,9.51,3.39,693
2021-09-17T00:00:00.000Z,1.4,49.7,4.9,3.15,7.45,7.165,687
2021-09-18T00:00:00.000Z,1.63,29.9,3.3,2.97,4.55,1.901,698
2021-09-19T00:00:00.000Z,1.67,28.27,3.55,2.35,5.6,4.503,699
2021-09-20T00:00:00.000Z,2.75,18.63,7.33,3.92,8.33,2.748,698
2021-09-21T00:00:00.000Z,2.52,24.67,7.53,5.43,10.88,4.348,696
2021-09-22T00:00:00.000Z,2.6,826.5,19.98,10.3,85.97,101.91,495
