date,min,max,median,q1,q3,stdev,count
2024-06-29T00:00:00.000Z,0.6,2.95,1.2,1.05,1.4,0.272,591
2024-06-30T00:00:00.000Z,0.38,8.65,2.83,1.6,4.44,1.797,593
2024-07-01T00:00:00.000Z,0.73,5.3,1.3,1.1,1.94,1.07,580
2024-07-02T00:00:00.000Z,0.3,3.22,1.27,0.9,1.5,0.405,590
2024-07-03T00:00:00.000Z,0.55,2.83,1.14,0.98,1.58,0.412,591
2024-07-04T00:00:00.000Z,0.4,3.6,1.17,0.9,1.5,0.592,590
2024-07-05T00:00:00.000Z,0.43,48.33,1.3,0.99,1.75,2.348,592
2024-07-06T00:00:00.000Z,0.82,4.22,2,1.73,2.29,0.513,587
2024-07-07T00:00:00.000Z,0.53,2.17,1.03,0.9,1.27,0.279,591
2024-07-08T00:00:00.000Z,0.5,3.83,1.08,0.9,1.4,0.519,589
2024-07-09T00:00:00.000Z,0.6,9.35,1.4,1.2,1.73,2.078,591
2024-07-10T00:00:00.000Z,1.2,15.13,5.14,1.9,9.03,3.786,592
2024-07-11T00:00:00.000Z,0.9,12.18,2.2,1.63,3.9,2.466,587
2024-07-12T00:00:00.000Z,0.8,11.8,1.6,1.3,3.01,2.748,592
2024-07-13T00:00:00.000Z,0.2,6.95,1.9,1.6,2.67,0.999,592
2024-07-14T00:00:00.000Z,0.6,7.13,2.13,1.44,3.62,1.33,593
2024-07-15T00:00:00.000Z,0.87,5.53,1.9,1.55,2.54,0.905,590
2024-07-16T00:00:00.000Z,1.2,16.57,4.63,3.05,6.55,3.443,591
2024-07-17T00:00:00.000Z,0.6,17.35,1.63,1.33,3.03,4.854,592
2024-07-18T00:00:00.000Z,0.9,6.07,1.8,1.4,2.29,0.692,591
2024-07-19T00:00:00.000Z,1,3.95,1.8,1.55,2.62,0.667,584
2024-07-20T00:00:00.000Z,1.1,5.13,1.7,1.5,2.5,0.687,591
2024-07-21T00:00:00.000Z,1.3,6.82,2.8,2.4,3.47,1.002,591
2024-07-22T00:00:00.000Z,1.2,10.32,2.87,2.27,4.22,1.771,584
2024-07-23T00:00:00.000Z,0.7,4.15,1.5,1.14,2.13,0.722,591
2024-07-24T00:00:00.000Z,1.6,8.4,3.19,2.4,4.18,1.473,508
2024-07-25T00:00:00.000Z,1.23,4.63,2.4,1.88,2.92,0.626,589
2024-07-26T00:00:00.000Z,1.1,6.78,4.03,2.83,4.57,1.256,567
2024-07-27T00:00:00.000Z,1.1,13.23,2.4,1.5,5.5,3.327,591
2024-07-28T00:00:00.000Z,0.73,4.53,1.35,1.1,2,0.707,589
2024-07-29T00:00:00.000Z,0.8,3.22,1.41,1.2,1.7,0.347,590
2024-07-30T00:00:00.000Z,0.7,4,1.48,1.2,2,0.623,564
2024-07-31T00:00:00.000Z,0.77,3.5,1.67,1.3,2.35,0.643,559
2024-08-01T00:00:00.000Z,0.88,2.83,1.5,1.29,1.83,0.372,565
2024-08-02T00:00:00.000Z,1.1,8.07,1.85,1.55,2.54,0.999,581
2024-08-03T00:00:00.000Z,1.38,7.43,3.7,2.7,4.45,1.339,581
2024-08-04T00:00:00.000Z,1.63,11.88,3.7,2.9,5.68,2.407,553
2024-08-05T00:00:00.000Z,1.17,3.58,1.77,1.55,2.08,0.422,555
2024-08-06T00:00:00.000Z,1.2,4.88,1.98,1.67,2.5,0.651,552
2024-08-07T00:00:00.000Z,1.85,5.78,3.3,3.01,3.83,0.727,552
2024-08-08T00:00:00.000Z,0.6,8.13,1.5,1.14,3.71,1.71,564
2024-08-09T00:00:00.000Z,1.08,7.32,2.71,1.75,3.88,1.496,528
2024-08-10T00:00:00.000Z,0.82,3.03,1.58,1.33,1.8,0.36,545
2024-08-11T00:00:00.000Z,0.5,3.88,1.1,0.88,2.2,0.788,571
2024-08-12T00:00:00.000Z,0.6,4.8,1.2,1.02,1.45,0.604,547
2024-08-13T00:00:00.000Z,0.55,4.38,1.05,0.9,1.3,0.475,557
2024-08-14T00:00:00.000Z,0.9,2.75,1.4,1.2,1.7,0.345,528
2024-08-15T00:00:00.000Z,1.25,21.98,2.27,1.88,9.44,5.358,489
2024-08-16T00:00:00.000Z,1.58,24.17,9,3.97,17.52,6.493,455
2024-08-17T00:00:00.000Z,0.5,102.07,1.23,0.98,2.13,5.123,524
2024-08-18T00:00:00.000Z,0.85,3.45,1.33,1.2,1.5,0.382,541
2024-08-19T00:00:00.000Z,2.27,8.75,3.58,3.3,3.92,0.688,547
2024-08-20T00:00:00.000Z,2.5,6.35,4.28,3.84,4.7,0.689,532
2024-08-21T00:00:00.000Z,0.5,9.94,1.34,0.9,5.43,2.558,538
2024-08-22T00:00:00.000Z,0.7,3,1.42,1.2,1.7,0.377,543
2024-08-23T00:00:00.000Z,1.2,4.95,2.6,2,3.33,0.827,552
2024-08-24T00:00:00.000Z,1.2,5.65,2.67,1.85,3.83,1.186,550
2024-08-25T00:00:00.000Z,0.8,8.48,2.78,1.7,4.8,1.907,556
2024-08-26T00:00:00.000Z,2.2,10.8,4.38,3.7,5.22,1.733,546
2024-08-27T00:00:00.000Z,3.13,9.5,5.09,4.59,5.5,1.028,549
2024-08-28T00:00:00.000Z,3.63,11.23,5.92,4.96,8.32,2.021,556
2024-08-29T00:00:00.000Z,6.28,22.48,12.05,8.4,13.32,3.035,546
2024-08-30T00:00:00.000Z,1,28.6,2.58,2,16.6,8.435,543
2024-08-31T00:00:00.000Z,1.7,12.15,3.6,2.75,4.95,1.636,555
2024-09-01T00:00:00.000Z,1.83,6.75,3.03,2.46,3.58,0.729,552
2024-09-02T00:00:00.000Z,1.5,5.18,3.3,2.66,3.7,0.71,553
2024-09-03T00:00:00.000Z,2.25,33.45,4.01,3.4,6,2.292,546
2024-09-04T00:00:00.000Z,5.57,14.02,8.57,7.68,9.15,1.168,553
2024-09-05T00:00:00.000Z,5.09,15.7,8.15,6.95,11.07,2.573,555
2024-09-06T00:00:00.000Z,5.47,12.32,7.89,6.82,9.73,1.697,548
2024-09-07T00:00:00.000Z,7.1,15,9.73,8.73,10.47,1.321,488
2024-09-08T00:00:00.000Z,4.82,9.3,7.15,6.47,7.65,0.898,551
2024-09-09T00:00:00.000Z,0.7,14.23,5.05,4.09,5.75,1.918,550
2024-09-10T00:00:00.000Z,0.6,4.7,1.4,1.1,2.38,0.943,530
2024-09-11T00:00:00.000Z,0.17,14.48,0.8,0.5,1.92,1.25,551
2024-09-12T00:00:00.000Z,0.15,2.22,0.6,0.43,1.14,0.493,539
2024-09-13T00:00:00.000Z,0.2,28.38,0.75,0.56,1.4,2.189,523
2024-09-14T00:00:00.000Z,0.1,1.12,0.45,0.35,0.6,0.171,567
2024-09-15T00:00:00.000Z,0.2,2.25,0.6,0.5,0.7,0.178,558
2024-09-16T00:00:00.000Z,0.3,12.75,1.3,0.95,2.1,0.937,573
2024-09-17T00:00:00.000Z,3.15,20.77,6.7,6.03,7.88,1.745,558
2024-09-18T00:00:00.000Z,0.9,8,3.58,1.58,4.57,1.803,553
2024-09-19T00:00:00.000Z,1.3,12.35,4.13,2.25,4.95,1.545,562
2024-09-20T00:00:00.000Z,5.09,18.48,8.3,7.5,10.82,3.043,553
2024-09-21T00:00:00.000Z,4.88,22.7,11.24,7.75,14.85,4.152,570
2024-09-22T00:00:00.000Z,6.15,15.9,9.3,8.1,10.9,2.056,563
2024-09-23T00:00:00.000Z,5.65,15.25,9.85,8.25,11.32,1.876,555
2024-09-24T00:00:00.000Z,3.55,23.85,9.68,7.9,12.5,4.049,551
2024-09-25T00:00:00.000Z,0.98,9.93,2.97,2.1,5.6,2.358,557
2024-09-26T00:00:00.000Z,1,5.09,2.7,2.08,3.5,0.913,567
2024-09-27T00:00:00.000Z,0.5,3.13,1.27,1,1.6,0.533,424
2024-09-28T00:00:00.000Z,0.22,12.98,0.7,0.6,0.9,0.972,398
2024-09-29T00:00:00.000Z,0.17,45.1,0.8,0.6,1.1,1.908,568
2024-09-30T00:00:00.000Z,0.15,2.02,0.56,0.4,0.75,0.272,557
2024-10-01T00:00:00.000Z,0.2,1.83,0.7,0.52,0.8,0.207,565
2024-10-02T00:00:00.000Z,0.2,1.45,0.6,0.5,0.73,0.182,569
2024-10-03T00:00:00.000Z,0.22,2.85,0.7,0.56,0.8,0.249,557
2024-10-04T00:00:00.000Z,0.2,9.18,0.9,0.7,1.21,0.709,573
2024-10-05T00:00:00.000Z,0.5,3.5,1.49,1.05,1.9,0.585,574
2024-10-06T00:00:00.000Z,0.56,4.78,1.73,0.97,2.29,0.797,557
2024-10-07T00:00:00.000Z,0.7,8.73,1.87,1.12,5.09,2.504,558
2024-10-08T00:00:00.000Z,5.18,14.6,8.98,7.65,10.07,1.848,550
2024-10-09T00:00:00.000Z,1.2,12.73,5.43,3.25,7.92,3.113,568
2024-10-10T00:00:00.000Z,0.2,4.7,1.85,1.35,3.28,1.142,559
2024-10-11T00:00:00.000Z,0.4,2.42,1.02,0.82,1.27,0.341,563
2024-10-12T00:00:00.000Z,0.4,5.95,1.1,0.85,1.5,0.589,577
2024-10-13T00:00:00.000Z,0.98,6.65,2.88,1.98,3.97,1.242,559
2024-10-14T00:00:00.000Z,0.43,6.63,2.13,0.95,3.33,1.366,566
2024-10-15T00:00:00.000Z,0.4,3.92,1.7,1.12,2.45,0.79,548
2024-10-16T00:00:00.000Z,0.43,10.5,1.51,1.17,3.35,1.265,580
2024-10-17T00:00:00.000Z,1.63,10.18,3.2,2.47,3.7,0.913,559
2024-10-18T00:00:00.000Z,3.65,14.38,6,5.28,6.65,1.063,573
2024-10-19T00:00:00.000Z,3.92,10.55,5.78,5.28,7.22,1.4,568
2024-10-20T00:00:00.000Z,6.8,15.93,9.19,8.18,10.78,2.108,561
2024-10-21T00:00:00.000Z,1.4,7.9,3.33,2.78,4.59,1.471,573
2024-10-22T00:00:00.000Z,0.22,7.57,1.98,1.45,2.72,1.127,563
2024-10-23T00:00:00.000Z,0.95,5.05,1.83,1.58,2.2,0.596,582
2024-10-24T00:00:00.000Z,1.75,30.63,8.13,5.13,9.48,2.847,562
2024-10-25T00:00:00.000Z,3.65,32.22,15.06,9,17.17,5.214,514
2024-10-26T00:00:00.000Z,7.35,36.53,19.52,16.89,21.67,4.251,571
2024-10-27T00:00:00.000Z,0.65,28.95,8.48,1.2,21.48,10.441,547
2024-10-28T00:00:00.000Z,0.56,14.18,4.55,1.38,6.2,2.907,545
2024-10-29T00:00:00.000Z,0.4,8.6,3.2,2.35,4.87,1.684,565
2024-10-30T00:00:00.000Z,0.22,23.08,2,1.2,2.65,1.468,550
2024-10-31T00:00:00.000Z,0.7,4.59,1.85,1.4,2.29,0.711,551
2024-11-01T00:00:00.000Z,0.3,3.33,1.73,1.38,2.1,0.584,550
2024-11-02T00:00:00.000Z,0,35.47,0.4,0.28,1.04,2.847,536
2024-11-03T00:00:00.000Z,0.38,4.53,1.1,0.85,1.33,0.429,537
2024-11-04T00:00:00.000Z,0.08,4.88,0.75,0.5,1.04,0.567,473
2024-11-05T00:00:00.000Z,0.6,16.35,2.12,1.5,2.7,1.408,406
2024-11-06T00:00:00.000Z,2.6,12.55,5.09,4.28,7.22,2.234,394
2024-11-07T00:00:00.000Z,1.2,10.15,4.3,2.75,5.18,1.944,478
2024-11-08T00:00:00.000Z,0.4,4.84,1.3,1,1.73,0.826,423
2024-11-09T00:00:00.000Z,3.85,15.4,9.94,8.59,11,2.012,404
2024-11-10T00:00:00.000Z,3.42,18.32,9.44,8.19,11.07,2.728,343
2024-11-11T00:00:00.000Z,3.9,11.98,7.65,6.43,9.19,1.716,411
2024-11-12T00:00:00.000Z,1,12.82,4.95,2,7.4,3.056,269
2024-11-13T00:00:00.000Z,0.8,7.93,2.22,1.67,2.92,1.311,340
2024-11-14T00:00:00.000Z,0.7,4.34,1.92,1.4,2.58,0.775,335
2024-11-15T00:00:00.000Z,0.4,6.07,2.15,1.35,3.15,1.208,517
2024-11-16T00:00:00.000Z,0.3,9.43,1.45,1.1,4.84,2.285,548
2024-11-17T00:00:00.000Z,0.3,2.45,0.93,0.75,1.12,0.295,534
2024-11-18T00:00:00.000Z,0.1,3.8,0.8,0.63,1,0.381,478
2024-11-19T00:00:00.000Z,0,2.45,0.6,0.3,0.99,0.489,444
2024-11-20T00:00:00.000Z,0.5,7.75,1.2,1,1.5,0.798,405
2024-11-21T00:00:00.000Z,0.3,11.02,1.38,0.9,2.63,1.469,399
2024-11-22T00:00:00.000Z,0.3,8.05,0.93,0.77,1.2,0.809,411
2024-11-23T00:00:00.000Z,0.2,8.3,1.3,0.85,2.54,1.387,318
2024-11-24T00:00:00.000Z,0.55,15.2,1.9,1.42,2.67,1.59,405
2024-11-25T00:00:00.000Z,0.95,7.8,1.65,1.45,1.9,0.778,443
2024-11-26T00:00:00.000Z,1.7,4.97,2.97,2.63,3.35,0.548,586
2024-11-27T00:00:00.000Z,0.95,9.25,2.5,1.87,3.17,1.601,589
2024-11-28T00:00:00.000Z,0.1,10.82,2.08,0.6,5.12,2.931,593
2024-11-29T00:00:00.000Z,0.4,7.55,1.5,0.98,2.2,1.123,593
2024-11-30T00:00:00.000Z,1.35,6.57,2.4,1.95,3.05,1.034,593
2024-12-01T00:00:00.000Z,3.72,11.68,5.68,4.95,6.15,0.932,504
2024-12-02T00:00:00.000Z,4.8,17.67,10.76,7.05,12.77,3.048,576
2024-12-03T00:00:00.000Z,0.1,14.52,8.4,0.7,11.27,5.192,581
2024-12-04T00:00:00.000Z,0.2,2.15,0.8,0.6,0.98,0.283,587
2024-12-05T00:00:00.000Z,0.2,10.55,1.3,0.93,2.71,2.032,592
2024-12-06T00:00:00.000Z,2.1,16.73,7.07,5.07,9.43,2.627,589
2024-12-07T00:00:00.000Z,1.2,10.05,4.34,3.2,5.9,1.853,591
2024-12-08T00:00:00.000Z,1.27,13.23,7.95,5.45,10.07,2.888,591
2024-12-09T00:00:00.000Z,0.95,4.4,1.59,1.4,1.83,0.406,586
2024-12-10T00:00:00.000Z,0.65,7.65,1.5,1.24,2.67,0.96,553
2024-12-11T00:00:00.000Z,0.55,5.47,2.54,1.8,3.05,0.969,572
2024-12-12T00:00:00.000Z,0.8,29.35,1.85,1.4,3.88,2.827,580
2024-12-13T00:00:00.000Z,0.65,7.9,3.2,2.4,3.9,1.142,533
2024-12-14T00:00:00.000Z,0.52,12.63,5.28,3.12,7.22,2.938,512
2024-12-15T00:00:00.000Z,0.47,4.7,1.17,0.9,2.1,0.94,588
2024-12-16T00:00:00.000Z,0.3,5.57,1.35,0.87,1.92,0.727,489
2024-12-17T00:00:00.000Z,0.2,5.25,1.1,0.8,1.88,0.901,512
2024-12-18T00:00:00.000Z,1.85,13.32,3.92,3.3,6.85,2.569,527
2024-12-19T00:00:00.000Z,0.7,6.05,1.95,1.37,2.58,0.961,241
2024-12-20T00:00:00.000Z,0.4,5.95,1.6,1.33,1.94,0.571,440
2024-12-21T00:00:00.000Z,1.02,9.05,3.63,2.67,4.84,1.691,518
2024-12-22T00:00:00.000Z,0.5,3.53,1.48,1.23,1.77,0.499,589
2024-12-23T00:00:00.000Z,0.2,9.69,1.2,0.8,1.77,0.933,570
2024-12-24T00:00:00.000Z,0.6,8.43,2.2,1.7,2.92,1.155,549
2024-12-25T00:00:00.000Z,1.14,13.3,5.7,3.83,7.53,2.585,586
2024-12-26T00:00:00.000Z,0.6,5.3,2.6,1.4,3.58,1.206,590
2024-12-27T00:00:00.000Z,0.7,6.88,2.85,2.04,3.42,0.936,589
2024-12-28T00:00:00.000Z,1.5,24.45,4.3,3.4,5.2,1.624,591
2024-12-29T00:00:00.000Z,4.05,16.57,7.28,6.22,9.48,3.031,487
2024-12-30T00:00:00.000Z,1,5.7,2.76,2.04,3.55,1.036,254
2024-12-31T00:00:00.000Z,0.22,9.93,2.38,1.2,4.05,2.26,403
2025-01-01T00:00:00.000Z,0.35,14.65,4.54,1.85,7.63,3.312,556
2025-01-02T00:00:00.000Z,0,3.17,0.43,0.3,0.67,0.334,429
2025-01-03T00:00:00.000Z,0,2.13,0.56,0.35,0.8,0.342,536
2025-01-04T00:00:00.000Z,0.1,9.6,0.9,0.5,1.42,0.719,589
2025-01-05T00:00:00.000Z,0.75,35.25,2.37,1.63,3.17,1.868,584
2025-01-06T00:00:00.000Z,0.35,20.58,2.92,2.04,3.7,1.782,587
2025-01-07T00:00:00.000Z,0.4,2.72,1.2,0.9,1.58,0.446,567
2025-01-08T00:00:00.000Z,0.32,3.58,1.4,1.14,1.8,0.539,582
2025-01-09T00:00:00.000Z,0.8,53.1,2.6,2.1,3.15,2.419,590
2025-01-10T00:00:00.000Z,0.3,8.15,1.12,0.9,1.63,0.968,589
2025-01-11T00:00:00.000Z,0,2.6,0.4,0.3,0.6,0.302,585
2025-01-12T00:00:00.000Z,0,6.97,0.4,0.2,0.7,0.617,587
2025-01-13T00:00:00.000Z,0.32,5.03,1.41,1,2.13,0.99,538
2025-01-14T00:00:00.000Z,1.05,20.63,8.88,3.63,14.88,5.736,407
2025-01-15T00:00:00.000Z,0.4,10.82,2.1,1.4,3.6,1.731,582
2025-01-16T00:00:00.000Z,2.63,9.73,5.62,4.93,6.38,1.155,590
2025-01-17T00:00:00.000Z,3.22,13.5,8.38,6.62,9.49,1.949,588
2025-01-18T00:00:00.000Z,2.13,12.3,4.93,3.87,8.51,2.687,588
2025-01-19T00:00:00.000Z,0.77,11.77,2.33,1.65,2.83,1.04,589
2025-01-20T00:00:00.000Z,0.7,22.7,3,1.8,6.18,5.451,587
2025-01-21T00:00:00.000Z,4.47,15.55,9.4,7.68,10.82,2.144,584
2025-01-22T00:00:00.000Z,3.85,13.38,6.9,5.82,8.27,1.684,582
2025-01-23T00:00:00.000Z,0.45,20.2,7.05,2,11.25,5.05,586
2025-01-24T00:00:00.000Z,1.7,8.9,4.05,3,5.05,1.701,580
2025-01-25T00:00:00.000Z,1.17,10.18,2.92,2.15,3.7,1.434,540
2025-01-26T00:00:00.000Z,0.8,5.03,1.58,1.33,2.15,0.93,216
2025-01-27T00:00:00.000Z,0,4.3,1.75,1.1,2.5,1.034,483
2025-01-28T00:00:00.000Z,1.2,9.02,2.54,2.13,3.78,1.783,591
2025-01-29T00:00:00.000Z,1.38,11.63,4.15,3.38,5.5,2.001,592
2025-01-30T00:00:00.000Z,1.17,5.72,2.65,2.13,3.58,1.002,427
2025-01-31T00:00:00.000Z,0.47,3.9,1.65,1.25,2.1,0.598,450
2025-02-01T00:00:00.000Z,1.2,7.32,2.84,2.25,3.72,1.012,346
2025-02-02T00:00:00.000Z,1.02,8.93,2.54,2,5.9,2.174,496
2025-02-03T00:00:00.000Z,2.15,12.85,5.7,3.55,9.98,3.166,581
2025-02-04T00:00:00.000Z,6.85,27.13,14.63,11.48,17.6,4.394,583
2025-02-05T00:00:00.000Z,0.77,26.63,9.68,2.02,14.98,6.88,587
2025-02-06T00:00:00.000Z,0.38,5.38,1.75,1.23,2.22,0.753,584
2025-02-07T00:00:00.000Z,0.2,18.75,1.17,0.7,5.43,4.025,535
2025-02-08T00:00:00.000Z,3.8,11.77,6.95,5.5,8.52,1.789,533
2025-02-09T00:00:00.000Z,4,13.02,8.85,7.39,9.94,1.837,564
2025-02-10T00:00:00.000Z,2.38,9.02,4.88,4.05,5.9,1.343,578
2025-02-11T00:00:00.000Z,2.13,5.38,3.53,3.2,3.92,0.595,292
2025-02-12T00:00:00.000Z,3.13,10.63,6.35,5.38,7.57,1.435,512
2025-02-13T00:00:00.000Z,0.25,16.27,5.22,2.76,8.38,3.785,493
2025-02-14T00:00:00.000Z,0,4.09,0.7,0.38,1.08,0.622,297
2025-02-15T00:00:00.000Z,0.08,3.53,1.4,0.9,1.7,0.674,449
2025-02-16T00:00:00.000Z,0.1,1.6,0.63,0.4,0.8,0.258,340
2025-02-17T00:00:00.000Z,0.65,3.1,1.3,1.12,1.63,0.395,442
2025-02-18T00:00:00.000Z,0.3,3.28,1.25,0.9,1.72,0.543,521
2025-02-19T00:00:00.000Z,0.3,27.92,1.52,1,1.95,1.924,575
2025-02-20T00:00:00.000Z,1,18.1,4.65,2.15,6.85,3.539,575
2025-02-21T00:00:00.000Z,11.7,70,20.73,18.23,24.92,5.683,568
2025-02-22T00:00:00.000Z,10.65,98.93,16.02,14.52,19.45,4.699,575
2025-02-23T00:00:00.000Z,2.85,19.77,11.1,5.18,16.23,5.48,582
2025-02-24T00:00:00.000Z,2.33,10.35,5.5,4.28,6.72,1.519,579
2025-02-25T00:00:00.000Z,2.97,16.57,7.25,6.24,8.69,2.46,564
2025-02-26T00:00:00.000Z,3.45,14.45,6.95,5.63,8.77,2.036,582
2025-02-27T00:00:00.000Z,2.27,6.78,4,3.6,4.47,0.735,408
2025-02-28T00:00:00.000Z,1.92,7.78,4.84,3.95,5.57,1.237,102
2025-03-01T00:00:00.000Z,1.1,6.97,3.51,2,4.59,1.421,390
2025-03-02T00:00:00.000Z,0.7,5.68,1.83,1.3,2.85,1.144,575
2025-03-03T00:00:00.000Z,0.8,8.19,3.3,2.29,4.38,1.541,571
2025-03-04T00:00:00.000Z,1.2,13.65,4.63,2.89,8.53,3.344,568
2025-03-05T00:00:00.000Z,4.45,18.55,10.22,7.59,12.18,3.208,576
2025-03-06T00:00:00.000Z,9.55,22.8,13.65,12.44,19.69,3.808,149
2025-03-07T00:00:00.000Z,10.07,27.92,13.75,11.88,16.87,4.728,420
2025-03-08T00:00:00.000Z,15.55,30.8,19.69,17.88,23.05,3.612,566
2025-03-09T00:00:00.000Z,10.45,38.72,18.04,15.31,25.64,6.956,568
2025-03-10T00:00:00.000Z,8.8,23.2,13.75,12.45,16.14,2.976,566
2025-03-11T00:00:00.000Z,1.02,14,3.1,1.9,7.95,3.602,580
2025-03-12T00:00:00.000Z,1.23,11.75,3.49,2.45,6.5,2.563,586
2025-03-13T00:00:00.000Z,0.75,10.7,1.9,1.3,5.49,3.099,372
2025-03-14T00:00:00.000Z,0.52,3.08,1.3,1.1,1.7,0.453,224
2025-03-15T00:00:00.000Z,0.88,1.05,1,0.93,1.02,0.056,5
2025-03-18T00:00:00.000Z,2.38,4.38,3.16,2.92,3.38,0.357,68
2025-03-19T00:00:00.000Z,1.7,8.6,3.58,2.97,5.03,1.598,591
2025-03-20T00:00:00.000Z,3.92,14.32,8.09,6.44,9.66,2.245,572
2025-03-21T00:00:00.000Z,0.85,6.78,2.22,1.6,4.88,1.7,592
2025-03-22T00:00:00.000Z,2.13,10.02,5.05,3.83,6.43,1.593,591
2025-03-23T00:00:00.000Z,3.9,14.15,6.39,5.5,7.3,2.037,592
2025-03-24T00:00:00.000Z,8.5,20.39,11.73,10.88,12.68,1.854,591
2025-03-25T00:00:00.000Z,12.18,32.85,16.3,14.55,19.02,4.361,591
2025-03-26T00:00:00.000Z,0.6,12.95,2.54,2,3.1,1.964,592
2025-03-27T00:00:00.000Z,1.08,4.82,2.59,2,3.22,0.79,224
2025-03-28T00:00:00.000Z,6.45,24.33,11.98,10.25,13.38,2.725,454
2025-03-29T00:00:00.000Z,0.4,15.4,9.86,1.69,11.9,4.982,568
2025-03-30T00:00:00.000Z,1,11.6,2.83,1.92,4.18,1.709,357
2025-03-31T00:00:00.000Z,0.68,13.23,2.38,1.29,4.4,2.797,532
2025-04-01T00:00:00.000Z,0.1,1.77,0.5,0.4,0.7,0.289,204
2025-04-02T00:00:00.000Z,0.3,1.63,0.74,0.56,0.9,0.245,174
2025-04-03T00:00:00.000Z,0.15,3.65,0.8,0.5,1.1,0.394,582
2025-04-04T00:00:00.000Z,0.4,5.57,1.34,0.98,2.9,1.109,586
2025-04-05T00:00:00.000Z,0,1.52,0.44,0.3,0.6,0.25,554
2025-04-06T00:00:00.000Z,0.1,2.13,0.5,0.3,0.8,0.351,349
2025-04-07T00:00:00.000Z,0.52,2.29,1,0.9,1.21,0.268,320
2025-04-08T00:00:00.000Z,0.17,2.75,0.98,0.7,1.6,0.64,580
2025-04-09T00:00:00.000Z,0.4,3.83,1.48,0.98,2.1,0.754,561
2025-04-10T00:00:00.000Z,0.5,10.6,1.88,1.27,2.95,1.989,588
2025-04-11T00:00:00.000Z,1,9.69,2.5,1.75,3.05,1.511,586
2025-04-12T00:00:00.000Z,2.4,17.02,5.25,4.09,6.68,3.511,589
2025-04-13T00:00:00.000Z,3.88,21,8.07,6.38,10.27,3.382,564
2025-04-14T00:00:00.000Z,8.68,31.33,13.04,11.82,17.05,3.963,590
2025-04-15T00:00:00.000Z,3.65,18.73,10.35,8.02,12.65,3.087,567
2025-04-16T00:00:00.000Z,3.9,20.88,8.23,6.95,10.19,2.559,583
2025-04-17T00:00:00.000Z,2.47,16.25,6,4.48,11.24,3.623,592
2025-04-18T00:00:00.000Z,3.7,19.73,6.87,5.32,9.61,3.16,592
2025-04-19T00:00:00.000Z,0.6,11.75,5.53,3.4,7.13,2.532,507
2025-04-20T00:00:00.000Z,4.72,11.43,7.18,6.18,8.02,1.299,592
2025-04-21T00:00:00.000Z,3.17,31.1,6.64,5.92,7.94,2.541,592
2025-04-22T00:00:00.000Z,2.7,22.92,6.89,4.65,13.81,5.908,592
2025-04-23T00:00:00.000Z,1.5,17.55,4.22,2.91,9.61,4.202,593
2025-04-24T00:00:00.000Z,0.63,13.43,2.29,1.5,4.07,2.541,592
2025-04-25T00:00:00.000Z,0.35,2.63,0.82,0.7,1.2,0.362,593
2025-04-26T00:00:00.000Z,0.3,2.35,0.7,0.6,0.9,0.264,591
2025-04-27T00:00:00.000Z,0.2,2.38,1.1,0.9,1.2,0.276,588
2025-04-28T00:00:00.000Z,0.88,5.43,2.13,1.6,2.72,0.982,591
2025-04-29T00:00:00.000Z,0.32,4.97,1.3,0.82,2.54,1.109,592
2025-04-30T00:00:00.000Z,0.7,9.68,1.42,1.1,2.4,1.998,591
2025-05-01T00:00:00.000Z,1,17.05,4,2.63,6.03,2.208,593
2025-05-02T00:00:00.000Z,0.55,9.73,2.29,1.26,3.2,1.558,541
2025-05-03T00:00:00.000Z,0.3,6.6,0.95,0.7,1.2,0.458,493
2025-05-04T00:00:00.000Z,0,2.29,0.6,0.4,0.75,0.314,592
2025-05-05T00:00:00.000Z,0,0.85,0,0,0,0.088,592
2025-05-06T00:00:00.000Z,0,1.65,0.1,0,0.22,0.215,591
2025-05-07T00:00:00.000Z,0,1.27,0,0,0.1,0.265,590
2025-05-08T00:00:00.000Z,0.4,3.78,1.1,0.88,1.33,0.583,591
2025-05-09T00:00:00.000Z,0.5,3.67,1.89,1.14,2.29,0.705,592
2025-05-10T00:00:00.000Z,0.1,3.55,0.95,0.67,1.4,0.761,592
2025-05-11T00:00:00.000Z,0.4,1.67,0.9,0.75,1,0.193,591
2025-05-12T00:00:00.000Z,0.47,2.85,0.9,0.73,1.6,0.563,593
2025-05-13T00:00:00.000Z,0.4,4.05,1.2,0.77,2.1,0.939,592
2025-05-14T00:00:00.000Z,0.68,4.43,1.67,1.3,2.5,0.857,591
2025-05-15T00:00:00.000Z,0.1,2.08,0.73,0.52,1,0.365,594
2025-05-16T00:00:00.000Z,0.4,1.75,0.85,0.73,1,0.185,591
2025-05-17T00:00:00.000Z,0.28,2.22,0.7,0.6,0.85,0.26,592
2025-05-18T00:00:00.000Z,0.4,2.88,1.1,0.93,1.4,0.337,593
2025-05-19T00:00:00.000Z,0.5,2.17,1.1,0.93,1.23,0.241,591
2025-05-20T00:00:00.000Z,0.47,1.8,1,0.85,1.14,0.231,592
2025-05-21T00:00:00.000Z,1,4.78,2,1.7,2.4,0.7,590
2025-05-22T00:00:00.000Z,0,2.5,0.47,0.3,1.05,0.539,591
2025-05-23T00:00:00.000Z,0,2.6,0.35,0.25,0.5,0.266,593
2025-05-24T00:00:00.000Z,0.17,3.22,0.9,0.65,1.3,0.427,591
