date,min,max,median,q1,q3,stdev,count
2023-07-24T00:00:00.000Z,0,21,10,4,14,5.391,589
2023-07-25T00:00:00.000Z,0,9,2,2,4,1.633,589
2023-07-26T00:00:00.000Z,0,12,2,1,3,1.641,587
2023-07-27T00:00:00.000Z,0,51,4,3,5,2.836,586
2023-07-28T00:00:00.000Z,0,21,6,4,9,3.634,592
2023-07-29T00:00:00.000Z,1,20,6,4,10,4.105,588
2023-07-30T00:00:00.000Z,0,18,4,3,7,3.221,592
2023-07-31T00:00:00.000Z,0,32,4,3,5,1.934,586
2023-08-01T00:00:00.000Z,0,101,1,1,2,5.423,591
2023-08-02T00:00:00.000Z,0,15,3,2,4,2.533,586
2023-08-03T00:00:00.000Z,1,15,4,3,7,2.52,575
2023-08-04T00:00:00.000Z,1,20,5,3,6,3.402,588
2023-08-05T00:00:00.000Z,0,86,3,2,4,8.199,587
2023-08-06T00:00:00.000Z,0,19,5,1,6,2.884,586
2023-08-07T00:00:00.000Z,0,12,0,0,2,1.951,593
2023-08-08T00:00:00.000Z,0,13,2,1,3,1.335,594
2023-08-09T00:00:00.000Z,0,8,2,1,3,1.418,592
2023-08-10T00:00:00.000Z,0,29,2,1,3,1.715,578
2023-08-11T00:00:00.000Z,0,15,5,3,8,2.972,583
2023-08-12T00:00:00.000Z,1,38,6,4,16,9.805,594
2023-08-13T00:00:00.000Z,0,115,6,4,10,6.62,592
2023-08-14T00:00:00.000Z,2,19,7,5,11,3.601,589
2023-08-15T00:00:00.000Z,6,58,16,13,19,4.841,591
2023-08-16T00:00:00.000Z,0,23,2,1,5,2.721,591
2023-08-17T00:00:00.000Z,0,55,3,2,3,2.766,595
2023-08-18T00:00:00.000Z,1,17,5,4,6,3.067,592
2023-08-19T00:00:00.000Z,7,99,12,11,14,5.449,582
2023-08-20T00:00:00.000Z,2,19,7,6,9,2.693,578
2023-08-21T00:00:00.000Z,0,21,4,2,6,3.71,574
2023-08-22T00:00:00.000Z,0,16,4,2,5,2.172,544
2023-08-23T00:00:00.000Z,1,23,5,4,7,3.629,590
2023-08-24T00:00:00.000Z,0,20,3,2,4,2.714,588
2023-08-25T00:00:00.000Z,1,37,10,7,14,7.101,589
2023-08-26T00:00:00.000Z,0,49,5,2,25,14.136,587
2023-08-27T00:00:00.000Z,2,28,7,5,11,4.349,581
2023-08-28T00:00:00.000Z,0,25,3,1,7,3.613,590
2023-08-29T00:00:00.000Z,0,19,3,2,4,1.77,587
2023-08-30T00:00:00.000Z,0,37,2,1,3,1.966,584
2023-08-31T00:00:00.000Z,0,12,3,2,4,1.563,588
2023-09-01T00:00:00.000Z,0,278,4,3,6,11.521,587
2023-09-02T00:00:00.000Z,1,92,6,4,9,6.655,586
2023-09-03T00:00:00.000Z,1,14,5,4,6,2.001,586
2023-09-04T00:00:00.000Z,2,16,8,5,10,3.214,591
2023-09-05T00:00:00.000Z,2,32,9,7,11,4.232,587
2023-09-06T00:00:00.000Z,3,28,10,8,12,3.674,589
2023-09-07T00:00:00.000Z,4,18,10,8,12,2.929,591
2023-09-08T00:00:00.000Z,6,45,17,14,20,5.424,590
2023-09-09T00:00:00.000Z,16,72,26,22,30,8.005,579
2023-09-10T00:00:00.000Z,19,66,32,28,41,9.084,590
2023-09-11T00:00:00.000Z,7,66,25,16,40,14.875,589
2023-09-12T00:00:00.000Z,10,64,28,21,36,11.353,588
2023-09-13T00:00:00.000Z,1,16,3,3,4,1.949,569
2023-09-14T00:00:00.000Z,0,34,2,2,3,1.701,585
2023-09-15T00:00:00.000Z,0,12,2,1,4,2.154,569
2023-09-16T00:00:00.000Z,2,21,6,4,10,3.673,589
2023-09-17T00:00:00.000Z,3,64,9,7,11,3.767,591
2023-09-18T00:00:00.000Z,8,36,22,14.5,25,6.103,577
2023-09-19T00:00:00.000Z,0,15,4,3,6,3.279,583
2023-09-20T00:00:00.000Z,1,13,7,5,8,2.088,566
2023-09-21T00:00:00.000Z,2,17,7,5,10,2.509,592
2023-09-22T00:00:00.000Z,0,28,13,4,18,7.533,587
2023-09-23T00:00:00.000Z,0,26,3,1,8,5.832,590
2023-09-24T00:00:00.000Z,0,32,2,1,3,3.347,584
2023-09-25T00:00:00.000Z,1,27,6,4,12,5.9,595
2023-09-26T00:00:00.000Z,7,52,15,12,20,5.976,563
2023-09-27T00:00:00.000Z,10,49,20,17,24,7.637,575
2023-09-28T00:00:00.000Z,7,52,31,21,37,10.946,589
2023-09-29T00:00:00.000Z,1,37,11,8,24,9.836,592
2023-09-30T00:00:00.000Z,0,9,2,1,4,1.861,587
2023-10-01T00:00:00.000Z,0,29,3,2,5,4.846,587
2023-10-02T00:00:00.000Z,2,44,13,8,18,8.135,587
2023-10-03T00:00:00.000Z,0,65,21,3,31,16.248,584
2023-10-04T00:00:00.000Z,0,11,4,2,5,1.843,591
2023-10-05T00:00:00.000Z,0,22,2,1,4,3.379,588
2023-10-06T00:00:00.000Z,0,19,4,3,9,4.586,590
2023-10-07T00:00:00.000Z,0,53,1,0,3,4.396,592
2023-10-08T00:00:00.000Z,0,99,1,0,3,8.14,592
2023-10-09T00:00:00.000Z,0,89,2,1,5,6.397,588
2023-10-10T00:00:00.000Z,0,58,8,4,14,13.524,581
2023-10-11T00:00:00.000Z,0,73,15,3,46,23.831,585
2023-10-12T00:00:00.000Z,0,11,3,2,4,1.69,592
2023-10-13T00:00:00.000Z,1,41,7,4,14,6.018,588
2023-10-14T00:00:00.000Z,0,46,2,1,3,2.219,592
2023-10-15T00:00:00.000Z,0,29,2,1,3,2.812,591
2023-10-16T00:00:00.000Z,0,41,2,0.5,4,5.708,593
2023-10-17T00:00:00.000Z,0,26,2,1,3,3.602,589
2023-10-18T00:00:00.000Z,0,72,2,0,3,7.555,583
2023-10-19T00:00:00.000Z,0,6,1,1,3,1.362,569
2023-10-20T00:00:00.000Z,0,11,2,2,5,2.134,592
2023-10-21T00:00:00.000Z,0,116,0,0,1,5.857,588
2023-10-22T00:00:00.000Z,0,122,9,5,14,10.825,587
2023-10-23T00:00:00.000Z,0,27,3,2,6,4.699,592
2023-10-24T00:00:00.000Z,0,13,4,3,5,2.265,586
2023-10-25T00:00:00.000Z,0,45,4,2,6,3.239,586
2023-10-26T00:00:00.000Z,0,75,3,2,5,4.395,581
2023-10-27T00:00:00.000Z,0,277,2,1,4,11.771,588
2023-10-28T00:00:00.000Z,3,199,8,6,10,9.321,592
2023-10-29T00:00:00.000Z,0,35,7,4,10,5.386,587
2023-10-30T00:00:00.000Z,0,11,4,3,6,1.921,588
2023-10-31T00:00:00.000Z,0,261,3,0,6,12.744,592
2023-11-01T00:00:00.000Z,0,79,1,0,4,9.127,573
2023-11-02T00:00:00.000Z,4,66,24,14,28,9.014,579
2023-11-03T00:00:00.000Z,2,48,14,7,22,10.622,591
2023-11-04T00:00:00.000Z,1,29,7,5,16,6.903,595
2023-11-05T00:00:00.000Z,4,94,13,10,16,6.435,592
2023-11-06T00:00:00.000Z,0,5000,6,4,18,1049.73,584
2023-11-07T00:00:00.000Z,1,5101,13,10,17,1024.829,588
2023-11-08T00:00:00.000Z,0,37,14,3,21,10.005,586
2023-11-09T00:00:00.000Z,0,24,6,3,9,4.435,559
2023-11-10T00:00:00.000Z,0,28,6,4,9,6.204,581
2023-11-11T00:00:00.000Z,0,43,8,5,23,10.192,588
2023-11-12T00:00:00.000Z,0,47,7,4,12,6.956,359
2023-11-13T00:00:00.000Z,1,132,8,4,16,15.073,593
2023-11-14T00:00:00.000Z,0,21,5,3,7,3.078,586
2023-11-15T00:00:00.000Z,0,267,3,1,7,18.2,451
2023-11-16T00:00:00.000Z,0,83,0,0,1,4.784,591
2023-11-17T00:00:00.000Z,0,32,3,1,6,3.906,591
2023-11-18T00:00:00.000Z,2,87,6,5,9,6.609,590
2023-11-19T00:00:00.000Z,2,371,16,10,23,22.6,590
2023-11-20T00:00:00.000Z,7,46,15,13,18,4.563,592
2023-11-21T00:00:00.000Z,3,87,14,10,18,9.459,591
2023-11-22T00:00:00.000Z,0,139,8,3,14,12.144,590
2023-11-23T00:00:00.000Z,0,30,3.5,1,7,6.361,278
2023-11-24T00:00:00.000Z,0,54,2,1,4,6.679,395
2023-11-25T00:00:00.000Z,0,186,3,1,6,8.735,589
2023-11-26T00:00:00.000Z,0,68,9,5,16,12.426,586
2023-11-27T00:00:00.000Z,2,122,8,6,11,6.715,593
2023-11-28T00:00:00.000Z,3,120,9,6,16,14.87,590
2023-11-29T00:00:00.000Z,3,607,10,8,14,29.416,593
2023-11-30T00:00:00.000Z,1,195,9,5,14,10.72,591
2023-12-01T00:00:00.000Z,1,87,11,8,15,8.23,587
2023-12-02T00:00:00.000Z,2,75,12,7,16.5,9.401,584
2023-12-03T00:00:00.000Z,2,113,16,9,23,16.419,593
2023-12-04T00:00:00.000Z,5,358,21,17,27.5,23.628,592
2023-12-05T00:00:00.000Z,1,172,6,4,11,10.373,593
2023-12-06T00:00:00.000Z,2,282,21,13,31,21.253,590
2023-12-07T00:00:00.000Z,12,133,35,24,42,13.513,593
2023-12-08T00:00:00.000Z,18,153,42,37,48,11.79,591
2023-12-09T00:00:00.000Z,20,171,63,45,75,21.765,591
2023-12-10T00:00:00.000Z,14,252,28,22,38,20.433,591
2023-12-11T00:00:00.000Z,1,43,11,7,14,4.863,586
2023-12-12T00:00:00.000Z,4,88,10,7,13,5.706,587
2023-12-13T00:00:00.000Z,3,112,10,8,12,5.986,594
2023-12-14T00:00:00.000Z,2,441,10,7,18,20.43,591
2023-12-15T00:00:00.000Z,6,114,21,13,30,11.072,593
2023-12-16T00:00:00.000Z,4,32,12,8,17,5.948,591
2023-12-17T00:00:00.000Z,3,26,8,7,11,4.331,591
2023-12-18T00:00:00.000Z,1,36,9,6,16,7.591,592
2023-12-19T00:00:00.000Z,0,22,3,2,5,3.14,592
2023-12-20T00:00:00.000Z,0,15,4,2,5,2.128,593
2023-12-21T00:00:00.000Z,0,32,4,2,8,3.771,594
2023-12-22T00:00:00.000Z,0,10,3,1.5,4,1.74,589
2023-12-23T00:00:00.000Z,0,67,2,1,7,8.423,591
2023-12-24T00:00:00.000Z,0,83,5,2,8,5.638,587
2023-12-25T00:00:00.000Z,1,28,5,4,7,2.965,589
2023-12-26T00:00:00.000Z,0,14,3,2,4,2.017,519
2023-12-27T00:00:00.000Z,0,60,4,3,7,5.059,588
2023-12-28T00:00:00.000Z,3,31,9,7,13,5.126,592
2023-12-29T00:00:00.000Z,0,14,4,2,6,2.648,588
2023-12-30T00:00:00.000Z,0,25,3,2,4,2.298,590
2023-12-31T00:00:00.000Z,3,263,13,9,16,18.319,585
2024-01-01T00:00:00.000Z,0,131,15,2,40,21.07,583
2024-01-02T00:00:00.000Z,0,103,6,1,10,7.59,576
2024-01-03T00:00:00.000Z,0,49,3,2,5,4.324,590
2024-01-04T00:00:00.000Z,0,41,5,2,11,6.081,592
2024-01-05T00:00:00.000Z,5,78,13,10,19,9.831,590
2024-01-06T00:00:00.000Z,4,119,11,9,16,13.496,591
2024-01-07T00:00:00.000Z,2,96,14,9,21,13.184,590
2024-01-08T00:00:00.000Z,2,145,11,7,18,11.58,591
2024-01-09T00:00:00.000Z,7,141,17,15,21,7.347,590
2024-01-10T00:00:00.000Z,5,71,20,12,24,7.48,589
2024-01-11T00:00:00.000Z,5,81,13,11,20,10.856,591
2024-01-12T00:00:00.000Z,8,102,21,16,32,14.452,592
2024-01-13T00:00:00.000Z,0,43,5,3,13,10.183,590
2024-01-14T00:00:00.000Z,0,18,3,2,4,1.864,590
2024-01-15T00:00:00.000Z,0,226,2,1,3,10.199,591
2024-01-16T00:00:00.000Z,1,174,8,4,14,20.271,586
2024-01-17T00:00:00.000Z,10,49,30,21,36,9.123,590
2024-01-18T00:00:00.000Z,1,37,10,6,18,7.388,593
2024-01-19T00:00:00.000Z,0,24,3,2,5,4.03,589
2024-01-20T00:00:00.000Z,0,58,4,2,9,12.43,593
2024-01-21T00:00:00.000Z,1,63,15,6,35,16.524,592
2024-01-22T00:00:00.000Z,3,37,9,7,14,7.608,591
2024-01-23T00:00:00.000Z,0,27,8,6,10.5,3.91,592
2024-01-24T00:00:00.000Z,0,20,7,4,11,4.516,579
2024-01-25T00:00:00.000Z,0,108,7,2,12,10.03,594
2024-01-26T00:00:00.000Z,2,34,11,6,16,7.014,593
2024-01-27T00:00:00.000Z,2,25,7,6,9,3.106,591
2024-01-28T00:00:00.000Z,4,65,15,10,25,9.534,593
2024-01-29T00:00:00.000Z,5,57,10,8,15,7.52,595
2024-01-30T00:00:00.000Z,9,243,44,28,52,18.597,591
2024-01-31T00:00:00.000Z,1,56,8,3.5,22,13.511,592
2024-02-01T00:00:00.000Z,0,62,7,5,9,6.943,586
2024-02-02T00:00:00.000Z,3,23,8,6,10,2.871,583
2024-02-03T00:00:00.000Z,1,16,4,3,6,2.404,577
2024-02-04T00:00:00.000Z,0,15,4,2,5,2.403,584
2024-02-05T00:00:00.000Z,0,16,2,1,2,1.665,593
2024-02-06T00:00:00.000Z,0,13,0,0,1,1.928,590
2024-02-07T00:00:00.000Z,0,70,2,1,4,7.835,592
2024-02-08T00:00:00.000Z,0,113,3,1,9,11.125,588
2024-02-09T00:00:00.000Z,0,65,4,2,6,5.805,589
2024-02-10T00:00:00.000Z,3,34,21,18,25,6.175,594
2024-02-11T00:00:00.000Z,10,37,18,15,20,3.4,592
2024-02-12T00:00:00.000Z,0,144,5,2,13,8.672,589
2024-02-13T00:00:00.000Z,6,103,22,15,30,10.829,593
2024-02-14T00:00:00.000Z,9,85,39,18,54,18.661,593
2024-02-15T00:00:00.000Z,6,31,13,10,16,4.728,586
2024-02-16T00:00:00.000Z,5,53,19,14,27,9.047,592
2024-02-17T00:00:00.000Z,0,56,1,0,4,4.928,592
2024-02-18T00:00:00.000Z,0,50,7,3,22,10.685,593
2024-02-19T00:00:00.000Z,0,67,8,4,17,9.685,594
2024-02-20T00:00:00.000Z,0,29,4,3,8,5.578,590
2024-02-21T00:00:00.000Z,0,68,9,3,27,13.014,592
2024-02-22T00:00:00.000Z,5,45,16,11,25,8.266,589
2024-02-23T00:00:00.000Z,0,14,2,1,4,2.52,594
2024-02-24T00:00:00.000Z,0,82,5,3,9,5.961,589
2024-02-25T00:00:00.000Z,1,58,8,5,19,11.544,591
2024-02-26T00:00:00.000Z,2,128,21,9,28,12.343,589
2024-02-27T00:00:00.000Z,9,49,16,13,21,6.894,591
2024-02-28T00:00:00.000Z,16,78,31,25,44,15.217,592
2024-02-29T00:00:00.000Z,15,86,41,34,46,9.786,592
2024-03-01T00:00:00.000Z,35,150,90,63,100,23.669,587
2024-03-02T00:00:00.000Z,51,118,90,72,97,15.553,590
2024-03-03T00:00:00.000Z,52,154,85,70,90,12.774,587
2024-03-04T00:00:00.000Z,9,196,26,14,39,15.268,592
2024-03-05T00:00:00.000Z,7,40,17,15,20,4.277,591
2024-03-06T00:00:00.000Z,6,156,17,13,22,9.964,588
2024-03-07T00:00:00.000Z,2,55,11,8,14,6.01,588
2024-03-08T00:00:00.000Z,3,188,8,6,11,9.307,590
2024-03-09T00:00:00.000Z,0,48,6,3,17,10.51,592
2024-03-10T00:00:00.000Z,8,45,25,15,30,8.612,593
2024-03-11T00:00:00.000Z,10,40,20,17,25,6.073,578
2024-03-12T00:00:00.000Z,7,168,21.5,16,27,9.636,592
2024-03-13T00:00:00.000Z,18,97,52,26,66,21.784,591
2024-03-14T00:00:00.000Z,26,97,51,44,56,11.062,586
2024-03-15T00:00:00.000Z,24,98,39.5,34,48,8.868,592
2024-03-16T00:00:00.000Z,0,162,5,2,35,20.766,592
2024-03-17T00:00:00.000Z,0,84,0,0,2,9.75,586
2024-03-18T00:00:00.000Z,0,130,1,1,3,7.146,588
2024-03-19T00:00:00.000Z,2,65,11,7,18,7.533,593
2024-03-20T00:00:00.000Z,8,68,28,21,46,15.543,593
2024-03-21T00:00:00.000Z,4,36,14,9,19,7.621,594
2024-03-22T00:00:00.000Z,2,173,21,8,36,16.407,510
2024-03-23T00:00:00.000Z,0,51,4,2,8,4.151,543
2024-03-24T00:00:00.000Z,1,114,17,12,22,8.061,590
2024-03-25T00:00:00.000Z,0,47,6,3,24,11.236,592
2024-03-26T00:00:00.000Z,3,154,13,9,21,9.586,594
2024-03-27T00:00:00.000Z,10,42,23,19,28,6.934,588
2024-03-28T00:00:00.000Z,6,97,28.5,22,34,18.097,588
2024-03-29T00:00:00.000Z,0,49,4,2,17.5,11.686,376
2024-03-30T00:00:00.000Z,5,42,15,11,18,7.572,591
2024-03-31T00:00:00.000Z,4,33,11,8.5,16,5.379,592
2024-04-01T00:00:00.000Z,9,42,21,16.5,24,6.043,580
2024-04-02T00:00:00.000Z,0,19,0,0,1,2.363,592
2024-04-03T00:00:00.000Z,0,257,5,3,7,11.562,590
2024-04-04T00:00:00.000Z,0,224,3,1,5,11.09,591
2024-04-05T00:00:00.000Z,0,28,6,4,10,5.265,589
2024-04-06T00:00:00.000Z,2,65,9,6,12,4.368,593
2024-04-07T00:00:00.000Z,0,58,3,1,14,7.957,592
2024-04-08T00:00:00.000Z,0,32,3,2,4,2.763,590
2024-04-09T00:00:00.000Z,2,62,9,5,16,12.447,583
2024-04-10T00:00:00.000Z,0,22,3,1,6,4.707,587
2024-04-11T00:00:00.000Z,4,33,18,12,22,6.451,590
2024-04-12T00:00:00.000Z,6,35,15,12,24,7.23,592
2024-04-13T00:00:00.000Z,4,54,16,13,21,6.749,588
2024-04-14T00:00:00.000Z,0,36,2,1,3,7.169,591
2024-04-15T00:00:00.000Z,0,82,2,1,3,4.685,594
2024-04-16T00:00:00.000Z,0,14,1,1,3,2.871,587
2024-04-17T00:00:00.000Z,0,23,1,0,3,4.742,591
2024-04-18T00:00:00.000Z,0,10,2,1,4,2.185,590
2024-04-19T00:00:00.000Z,0,39,5,3,7,4.513,590
2024-04-20T00:00:00.000Z,1,42,5,4,7,3.584,570
2024-04-21T00:00:00.000Z,1,26,5,3,7,2.917,593
2024-04-22T00:00:00.000Z,2,17,5,4,6,1.95,586
2024-04-23T00:00:00.000Z,3,45,9,6,13,4.866,584
2024-04-24T00:00:00.000Z,3,39,14,10,17,4.754,593
2024-04-25T00:00:00.000Z,1,31,8,4,13,5.384,592
2024-04-26T00:00:00.000Z,2,32,21,14,24,6.675,571
2024-04-27T00:00:00.000Z,2,126,15,7,30,15.159,592
2024-04-28T00:00:00.000Z,2,40,12,9,17,8.578,592
2024-04-29T00:00:00.000Z,0,35,4,3,7,6.455,592
2024-04-30T00:00:00.000Z,0,23,5,2,11,5.503,590
2024-05-01T00:00:00.000Z,7,24,12,11,15,3.002,585
2024-05-02T00:00:00.000Z,4,17,8,7,10,1.829,594
2024-05-03T00:00:00.000Z,3,30,7,6,8,1.612,593
2024-05-04T00:00:00.000Z,4,31,8,6,12,5.988,375
2024-05-05T00:00:00.000Z,5,50,28,16,35,11.882,481
2024-05-06T00:00:00.000Z,0,33,15,3,21,9.643,507
2024-05-07T00:00:00.000Z,2,20,5,4,7,1.91,594
2024-05-08T00:00:00.000Z,2,17,7,6,9,2.241,592
2024-05-09T00:00:00.000Z,6,51,14,11,21,8.443,592
2024-05-10T00:00:00.000Z,2,30,12,8,17,6.46,592
2024-05-11T00:00:00.000Z,1,55,11,5,20,8.339,592
2024-05-12T00:00:00.000Z,0,42,2,1,3,2.5,594
2024-05-13T00:00:00.000Z,0,284,1,1,2,11.636,593
2024-05-14T00:00:00.000Z,0,6,1,1,2,1.12,595
2024-05-15T00:00:00.000Z,1,14,6,4,8,2.411,592
2024-05-16T00:00:00.000Z,7,26,12,10,14,2.648,592
2024-05-17T00:00:00.000Z,3,19,10,8,13,3.119,592
2024-05-18T00:00:00.000Z,5,20,11,9,13,2.797,593
2024-05-19T00:00:00.000Z,0,21,7,4,12,4.977,591
2024-05-20T00:00:00.000Z,4,56,8,7,11,3.625,591
2024-05-21T00:00:00.000Z,0,13,4,2,8,3.081,590
2024-05-22T00:00:00.000Z,1,20,11,9,13,3.839,593
2024-05-23T00:00:00.000Z,10,86,25,15,37,11.724,593
2024-05-24T00:00:00.000Z,4,48,13,9,20,7.892,591
2024-05-25T00:00:00.000Z,5,37,20,15,26,7.157,592
2024-05-26T00:00:00.000Z,7,46,23,19,30,8.216,591
2024-05-27T00:00:00.000Z,6,36,16.5,14,21,5.606,590
2024-05-28T00:00:00.000Z,3,72,10,8,21,17.159,593
2024-05-29T00:00:00.000Z,1,21,9,5,12,4.164,592
2024-05-30T00:00:00.000Z,5,43,14,10,18,8.129,589
2024-05-31T00:00:00.000Z,13,40,21,18,24,5.186,592
2024-06-01T00:00:00.000Z,8,45,23,15,32,9.423,582
2024-06-02T00:00:00.000Z,7,39,22,17,29,7.292,595
2024-06-03T00:00:00.000Z,1,39,6,4,17,10.165,592
2024-06-04T00:00:00.000Z,0,13,5,4,7,2.402,589
2024-06-05T00:00:00.000Z,1,24,8,7,12,4.297,592
2024-06-06T00:00:00.000Z,4,22,9,7,12,2.917,594
2024-06-07T00:00:00.000Z,4,20,10,8,13,3.152,589
2024-06-08T00:00:00.000Z,0,62,14.5,6,19,7.927,590
2024-06-09T00:00:00.000Z,0,13,4,2,6,2.817,592
2024-06-10T00:00:00.000Z,1,11,5,4,6,1.895,590
2024-06-11T00:00:00.000Z,3,13,6,5,7,1.591,593
2024-06-12T00:00:00.000Z,0,15,4,2,7,2.919,594
2024-06-13T00:00:00.000Z,0,13,2,1,3,1.581,593
2024-06-14T00:00:00.000Z,1,18,7,5,9,2.719,594
2024-06-15T00:00:00.000Z,1,37,9,4,13,6.247,522
2024-06-16T00:00:00.000Z,0,34,3,2,4,2.864,593
2024-06-17T00:00:00.000Z,0,10,3,2,4,1.591,594
2024-06-18T00:00:00.000Z,1,16,5,4,6,1.719,594
2024-06-19T00:00:00.000Z,0,12,4,3,5,1.589,593
2024-06-20T00:00:00.000Z,0,15,3,2,5,2.208,593
2024-06-21T00:00:00.000Z,0,11,4,3,5,1.846,589
2024-06-22T00:00:00.000Z,1,33,8,5,16,7.225,592
2024-06-23T00:00:00.000Z,0,159,4,2,8,7.736,594
2024-06-24T00:00:00.000Z,2,37,6,5,9,5.853,592
2024-06-25T00:00:00.000Z,3,34,8,6,9,2.709,593
2024-06-26T00:00:00.000Z,3,30,9,8,11,2.794,594
2024-06-27T00:00:00.000Z,10,82,17,15,20,4.641,587
2024-06-28T00:00:00.000Z,0,43,16,4.5,23,10.944,592
2024-06-29T00:00:00.000Z,0,7,3,2,4,1.273,594
2024-06-30T00:00:00.000Z,0,18,6,3,10,4.065,594
2024-07-01T00:00:00.000Z,0,16,3,2,6,3.659,589
2024-07-02T00:00:00.000Z,0,430,4,2,5,19.992,590
2024-07-03T00:00:00.000Z,0,33,3,2,4,2.032,588
2024-07-04T00:00:00.000Z,0,19,1,1,3,2.043,588
2024-07-05T00:00:00.000Z,0,11,2,1,3,1.665,589
2024-07-06T00:00:00.000Z,0,22,5,4,6,3.025,592
2024-07-07T00:00:00.000Z,0,5,1,1,2,1.014,591
2024-07-08T00:00:00.000Z,0,11,3,2,3,1.516,592
2024-07-09T00:00:00.000Z,0,8,2,1,4,1.66,594
2024-07-10T00:00:00.000Z,3,46,10,6,25.5,12.64,593
2024-07-11T00:00:00.000Z,1,11,4,3,6,1.692,591
2024-07-12T00:00:00.000Z,1,15,5,4,7,2.538,592
2024-07-13T00:00:00.000Z,0,13,6,5,7,2.146,591
2024-07-14T00:00:00.000Z,0,36,4,2,9,4.958,595
2024-07-15T00:00:00.000Z,0,16,5,3,7,3.368,589
2024-07-16T00:00:00.000Z,3,26,9,7,17,6.155,591
2024-07-17T00:00:00.000Z,0,33,5,3,11,8.138,591
2024-07-18T00:00:00.000Z,0,28,4,3,5,1.757,592
2024-07-19T00:00:00.000Z,2,13,5,5,7,1.669,581
2024-07-20T00:00:00.000Z,0,72,4,2,6,4.445,590
2024-07-21T00:00:00.000Z,0,19,4,3,7,3.337,593
2024-07-22T00:00:00.000Z,0,16,6,4,10,3.721,588
2024-07-23T00:00:00.000Z,0,16,4,3,7,2.704,594
2024-07-24T00:00:00.000Z,3,23,7,6,10,3.466,589
2024-07-25T00:00:00.000Z,2,15,6,5,9,2.66,592
2024-07-26T00:00:00.000Z,2,40,7,5,15,8.429,590
2024-07-27T00:00:00.000Z,1,34,4,3,7,6.999,590
2024-07-28T00:00:00.000Z,1,7,4,3,4,1.249,596
2024-07-29T00:00:00.000Z,0,10,3,2,4,1.276,589
2024-07-30T00:00:00.000Z,0,8,3,2,4,1.349,593
2024-07-31T00:00:00.000Z,0,15,4,3,5,1.995,594
2024-08-01T00:00:00.000Z,0,12,3,2,5,1.671,592
2024-08-02T00:00:00.000Z,1,18,5,4,6,2.265,594
2024-08-03T00:00:00.000Z,3,20,9,6,10,3.052,593
2024-08-04T00:00:00.000Z,2,31,11,6,15,5.876,593
2024-08-05T00:00:00.000Z,1,12,4,4,5,1.167,589
2024-08-06T00:00:00.000Z,2,17,6,5,7,1.599,589
2024-08-07T00:00:00.000Z,2,15,9,7,11,2.428,588
2024-08-08T00:00:00.000Z,1,20,5,4,8,3.625,584
2024-08-09T00:00:00.000Z,1,20,6,4,8,3.89,580
2024-08-10T00:00:00.000Z,0,12,3,2,5,2.215,585
2024-08-11T00:00:00.000Z,0,13,2,1,6,2.921,581
2024-08-12T00:00:00.000Z,0,12,2,1,3,1.038,587
2024-08-13T00:00:00.000Z,0,215,2,1,3,9.799,588
2024-08-14T00:00:00.000Z,0,10,3,2,5,1.843,555
2024-08-15T00:00:00.000Z,3,39,7,6,16,6.47,515
2024-08-16T00:00:00.000Z,1,45,16.5,8,30,12.023,478
2024-08-17T00:00:00.000Z,0,8,2,1,3,1.196,570
2024-08-18T00:00:00.000Z,0,17,3,2,4,1.626,573
2024-08-19T00:00:00.000Z,2,16,6,5,7,1.963,576
2024-08-20T00:00:00.000Z,3,50,15,8,17,5.294,584
2024-08-21T00:00:00.000Z,0,29,2,1,14,8.061,575
2024-08-22T00:00:00.000Z,0,12,3,2,5,2.531,585
2024-08-23T00:00:00.000Z,1,19,6,4,10,3.61,586
2024-08-24T00:00:00.000Z,0,19,6,3,9,4.2,582
2024-08-25T00:00:00.000Z,0,22,5,3,10,5.12,582
2024-08-26T00:00:00.000Z,3,42,9,7,29,11.534,569
2024-08-27T00:00:00.000Z,2,25,9,6,12,4.393,576
2024-08-28T00:00:00.000Z,8,43,17,13,27,8.801,581
2024-08-29T00:00:00.000Z,21,57,31,27,43,8.88,576
2024-08-30T00:00:00.000Z,0,57,5,3,12,14.063,576
2024-08-31T00:00:00.000Z,0,27,7,3,11,5.426,585
2024-09-01T00:00:00.000Z,0,24,4,2,7,3.999,585
2024-09-02T00:00:00.000Z,2,30,7,5,9,4.278,572
2024-09-03T00:00:00.000Z,3,24,11,8,13,3.389,587
2024-09-04T00:00:00.000Z,17,52,26,23,29,4.174,583
2024-09-05T00:00:00.000Z,11,43,21,16,30,7.967,577
2024-09-06T00:00:00.000Z,10,36,22,19,28,5.592,562
2024-09-07T00:00:00.000Z,23,53,34,29,40,6.934,509
2024-09-08T00:00:00.000Z,10,88,28,22,31,7.126,579
2024-09-09T00:00:00.000Z,0,33,18,8,22,8.251,577
2024-09-10T00:00:00.000Z,0,30,3,1,7,7.389,566
2024-09-11T00:00:00.000Z,0,134,1,0,2,6.336,584
2024-09-12T00:00:00.000Z,0,12,0,0,1,1.095,588
2024-09-13T00:00:00.000Z,0,20,1,0,2,2.439,547
2024-09-14T00:00:00.000Z,0,7,0,0,1,0.837,590
2024-09-15T00:00:00.000Z,0,22,1,1,2,2.459,592
2024-09-16T00:00:00.000Z,0,25,3,2,4,2.241,584
2024-09-17T00:00:00.000Z,3,69,17,10,20,7.415,592
